run_name,epoch,loss_d,loss_g,loss_d_recon,D_x,D_G_z_fake,D_G_z_gen,instance_noise_std
g9_fastgan,19,1.408097914066808,0.8908371208556767,0.08059078654081657,0.4870896798868974,0.44435280933976173,0.4221637000640233,0.03875000000000001
g9_fastgan,20,1.402086156709441,0.9083407387651247,0.0808374759709013,0.48172730579972267,0.44286397223671276,0.41002390161156654,0.038125
g9_fastgan,21,1.395215616143983,0.9076412312429527,0.0794645267185466,0.48751819878816605,0.43772658209005993,0.4114159593979518,0.037500000000000006
g9_fastgan,22,1.3976342251588558,0.8932300538852297,0.07801692377262075,0.4868921289841334,0.443252295255661,0.41607414186000824,0.036875000000000005
g9_fastgan,23,1.3944166667502502,0.8976379864174744,0.07716156869869807,0.483238556732734,0.43894149735569954,0.4145554353793462,0.03625
g9_fastgan,24,1.3938195525572217,0.8969132036998354,0.07658773056905845,0.4905148719747861,0.4402186597386996,0.4185926193992297,0.035625000000000004
g9_fastgan,25,1.3929710814665104,0.8919346759031559,0.0755295461236403,0.4871220091978709,0.4425154688457648,0.4155415967106819,0.034999999999999996
g9_fastgan,26,1.3919044625142525,0.8940178626056375,0.07480026865056877,0.4837726019322872,0.43837733194231987,0.415642611682415,0.034375
g9_fastgan,27,1.387033113631709,0.9045005337945347,0.07415401338246362,0.4812866784632206,0.43204745029409725,0.41280221442381543,0.03375
g9_fastgan,28,1.3798357212337955,0.9128055685553057,0.0742434655027143,0.4939725808799267,0.4347837194800377,0.40601744999488193,0.033125
g9_fastgan,29,1.376403729977279,0.9157961013502088,0.07325426845586505,0.49778982003529865,0.4354461468756199,0.40748471890886623,0.0325
g9_fastgan,30,1.377623345831345,0.9096191057871128,0.07254010432496152,0.4945293801526229,0.4299787258108457,0.41301675885915756,0.031875
g9_fastgan,31,1.3741501898601138,0.9087962657213211,0.0726962866068914,0.4955003584424655,0.4294212485353152,0.40522144983212155,0.03125
g9_fastgan,32,1.3730651227564648,0.9160459601673586,0.07159824312889371,0.4984368147949378,0.43116289253036183,0.4086354076862335,0.030625000000000003
g9_fastgan,33,1.3716013020482556,0.9132226911084406,0.07090665881746802,0.4938656575977802,0.43656518682837486,0.4052071236073971,0.03
g9_fastgan,34,1.3733086467816913,0.9099557615559677,0.07089283818314815,0.4966751995186011,0.4339292272925377,0.41646847253044444,0.029375000000000002
g9_fastgan,35,1.3692066068279332,0.9138741033344433,0.07054454248783917,0.49390042821566266,0.43460555250446004,0.4105936363339424,0.028749999999999998
g9_fastgan,36,1.365966160749567,0.9121850718711985,0.06972311083869688,0.4952466922501723,0.43270502363642055,0.4093571218351523,0.028125
g9_fastgan,37,1.3635446609094226,0.9121684699222959,0.0693169747768291,0.4941510533293088,0.4312601921459039,0.4113287255167961,0.027500000000000004
g9_fastgan,38,1.3656808189276992,0.9079738780856133,0.06895965401982439,0.49319906036059064,0.43139661724368733,0.4066285106043021,0.026875
g9_fastgan,39,1.360247805200774,0.906169216694503,0.06781884976502123,0.4902166078488032,0.4258697380622228,0.411855964610974,0.026250000000000002
g9_fastgan,40,1.3619501354365513,0.9114698649480425,0.06824781456641082,0.4940399279197057,0.4279053248465061,0.40899700423081714,0.025625
g9_fastgan,41,1.3563796471932839,0.9084826384125084,0.06777681988374941,0.4967823574940364,0.4334303525586923,0.4085094208518664,0.025
g9_fastgan,42,1.3568471567384128,0.9125643732218907,0.0674026274475558,0.48982496187090874,0.426097026715676,0.41095170378685,0.024375000000000004
g9_fastgan,43,1.3559473722145474,0.9144489754890573,0.06691727853091113,0.4910488861302535,0.4227399465938409,0.4125058017671108,0.02375
g9_fastgan,44,1.3540175829468102,0.9132897745946358,0.0665776104794751,0.49731452638904255,0.4260167640944322,0.41178732241193455,0.023125000000000003
g9_fastgan,45,1.355328515685838,0.9162543696062319,0.06636987477219825,0.4962986384828885,0.43070253108938533,0.40897391239802044,0.0225
g9_fastgan,46,1.3533289098534091,0.9150455691691103,0.06590245914613378,0.49289210761586827,0.423768512904644,0.4051758423447609,0.021875000000000002
g9_fastgan,47,1.3566053288763966,0.9161770410578827,0.06549998258786469,0.49179115022222203,0.4329424152771632,0.41050546367963153,0.021250000000000005
g9_fastgan,48,1.3539768241602799,0.9116518250827131,0.06556645303900385,0.5015181687970957,0.4289139471948147,0.4092774900297324,0.020625
g9_fastgan,49,1.3507297486066818,0.9138704553760332,0.06507306545972824,0.4980625907580058,0.4285741224884987,0.40574105953176814,0.020000000000000004
g9_fastgan,50,1.3498705769407338,0.9144863085500126,0.06485685328792395,0.4984418960909049,0.4296339104572932,0.4061066135764122,0.019375
g9_fastgan,51,1.3466100086425912,0.9135691993709268,0.06442964099476049,0.500949315726757,0.4282524461547534,0.4092165057857831,0.018750000000000003
g9_fastgan,52,1.3466260119758804,0.9200775335574972,0.06423264130114995,0.4925963208079338,0.4223737108210723,0.40306390076875687,0.018125000000000002
