run_name,epoch,loss_d,loss_g,D_x,D_G_z_fake,D_G_z_gen
g4_spectralnorm_discriminator,1,1.3740546107292175,0.7433005694461905,0.5386868916127993,0.5226549775056217,0.4783544129003649
g4_spectralnorm_discriminator,2,1.2343059279348538,0.8655363833126815,0.614706312832625,0.5019835476642069,0.4266625571510066
g4_spectralnorm_discriminator,3,1.2837544401054797,0.7254929393529892,0.6350306881510693,0.5461446286543555,0.4895628564383673
g4_spectralnorm_discriminator,4,1.2596671101839647,0.7118838973667311,0.6443802898992663,0.5459254348407621,0.49390173671038257
g4_spectralnorm_discriminator,5,1.2873057088126307,0.6932235321272975,0.6173019150029058,0.5393979863628097,0.5023361344052397
g4_spectralnorm_discriminator,6,1.350164505450622,0.6615180159392564,0.5712128910033599,0.5385450150655664,0.5181779767508092
g4_spectralnorm_discriminator,7,1.345964991528055,0.6817614397277003,0.5610862552471783,0.5287583512456521,0.5074293966526571
g4_spectralnorm_discriminator,8,1.3246534065059994,0.7367578524610271,0.5782803365069887,0.5264024922381276,0.48245210427304974
g4_spectralnorm_discriminator,9,1.3180060101592022,0.697029287400453,0.584885334191115,0.5322197539650876,0.500197994320289
g4_spectralnorm_discriminator,10,1.303836367700411,0.7693780544011489,0.5731797785214756,0.5112312892856805,0.4662411303623863
g4_spectralnorm_discriminator,11,1.3409815430641174,0.6847583152677702,0.5653998106718063,0.5280609989295835,0.506171868223211
g4_spectralnorm_discriminator,12,1.3137135013290073,0.7265061632446621,0.5825535363477209,0.5247092548271884,0.48646746575832367
g4_spectralnorm_discriminator,13,1.2992889362832774,0.7318139698194421,0.5866701638569003,0.5230286934453509,0.48464398312827817
g4_spectralnorm_discriminator,14,1.3154650200968203,0.7525267769461093,0.5857326673424762,0.5230045759159586,0.475882146993409
g4_spectralnorm_discriminator,15,1.325014380009278,0.718935255771098,0.5675301707309225,0.5229074044719987,0.48983879257803375
g4_spectralnorm_discriminator,16,1.3117757543273594,0.7175879718168922,0.5879632396542508,0.5281430709621181,0.49082364725029987
g4_spectralnorm_discriminator,17,1.245548692734345,0.7284870860369309,0.6286904222291448,0.5283823308089505,0.48668560256128723
