fid,kid_mean,kid_std,run_name,epoch
264.9897155761719,0.15015298128128052,0.009921995922923088,g2_discriminator_balancing,50
249.93914794921875,0.13004617393016815,0.009244700893759727,g2_discriminator_balancing,100
249.9821014404297,0.12725457549095154,0.009455475024878979,g2_discriminator_balancing,150
244.17640686035156,0.1317208707332611,0.010645533911883831,g2_discriminator_balancing,200
