fid,kid_mean,kid_std,run_name,epoch,evaluated_model
384.08416748046875,0.38816574215888977,0.013613930903375149,g8_better_discriminator,1,ema
309.4322509765625,0.27582159638404846,0.011317883618175983,g8_better_discriminator,50,ema
320.220458984375,0.2755119502544403,0.009734208695590496,g8_better_discriminator,100,ema
341.2637634277344,0.3074299991130829,0.014073514379560947,g8_better_discriminator,150,ema
293.0325622558594,0.227003276348114,0.010421228595077991,g8_better_discriminator,200,ema
292.3150634765625,0.20734891295433044,0.00888767559081316,g8_better_discriminator,250,ema
296.2932434082031,0.1980026513338089,0.010018132627010345,g8_better_discriminator,300,ema
280.4833984375,0.18412402272224426,0.01030582096427679,g8_better_discriminator,350,ema
263.11541748046875,0.16074630618095398,0.010495400987565517,g8_better_discriminator,400,ema
