run_name,epoch,loss_d,loss_g,D_x,D_G_z_fake,D_G_z_gen,instance_noise_std
g7_sample_more_epochs,1,1.74991098317233,2.5474894480271773,0.4956344989213077,0.4670131369070573,0.16279122351922773,0.05
g7_sample_more_epochs,2,1.5317988070574673,5.098101084882563,0.5572253709489648,0.3430925126780163,0.02106539585458284,0.049375
g7_sample_more_epochs,3,1.1513996639034965,6.106744311072609,0.655672393061898,0.26438617266037245,0.011470183190381662,0.04875
g7_sample_more_epochs,4,1.2914741743694653,4.279918193817139,0.6560568795962767,0.30482393714853306,0.057283504040573134,0.048125
g7_sample_more_epochs,5,1.1795973886143079,3.1465938199650156,0.6396415558728304,0.2854829024184834,0.10647913068532944,0.0475
g7_sample_more_epochs,6,1.4278407421979038,2.575980164787986,0.5652802789753134,0.3527063754471866,0.15395279160954736,0.046875
g7_sample_more_epochs,7,1.4305641488595442,2.1669564951549876,0.5477245219729163,0.36242782934145495,0.2020269429141825,0.046250000000000006
g7_sample_more_epochs,8,1.0583426220850511,2.0318253257057886,0.62959508868781,0.29359201274134894,0.2003564096309922,0.045625
g7_sample_more_epochs,9,1.0098572183739056,1.9703600460832769,0.6323010244152762,0.2803079296242107,0.20104703984477304,0.045000000000000005
g7_sample_more_epochs,10,1.0710858783938668,2.0431160655888645,0.6240385256030343,0.3008911142295057,0.19834738834337753,0.044375
g7_sample_more_epochs,11,1.06931533054872,2.485640076073733,0.6266690330071882,0.30447733063589444,0.14545272189107808,0.043750000000000004
g7_sample_more_epochs,12,1.1452510871670463,2.59018952738155,0.6200387179851532,0.3087795383550904,0.14006532660939477,0.043125000000000004
g7_sample_more_epochs,13,1.0660176981579175,2.662965915419839,0.6312510831789537,0.29771351001479407,0.12181136824867943,0.0425
g7_sample_more_epochs,14,1.0961611839857968,2.7735492207787256,0.6293471238829873,0.29018022695725615,0.11877650970762427,0.041875
g7_sample_more_epochs,15,1.137561085549268,2.7546481002460825,0.620253711938858,0.3055576966567473,0.11836030740629543,0.04125
g7_sample_more_epochs,16,1.437427127903158,2.547885472124273,0.5521019290794026,0.385842041535811,0.14189827713099393,0.040625
g7_sample_more_epochs,17,1.29033993861892,2.252420127391815,0.5728897709738124,0.36155882477760315,0.16917924041097815,0.04000000000000001
g7_sample_more_epochs,18,1.2372178083116359,2.0748856121843513,0.575378795916384,0.347592985088175,0.18420992656187576,0.039375
g7_sample_more_epochs,19,1.289055193012411,2.0883770043199714,0.5612274056131189,0.3668147637085481,0.19092896377498453,0.03875000000000001
g7_sample_more_epochs,20,1.3511432626030662,2.235466631976041,0.5563563162630255,0.37544201856309717,0.1703155433589762,0.038125
g7_sample_more_epochs,21,1.0688046596267007,2.3097211664373223,0.6187728372487155,0.30486332692883233,0.15675208853049713,0.037500000000000006
g7_sample_more_epochs,22,1.2579784041101283,2.1168249303644355,0.5779823525385424,0.35490410978143866,0.18630354682152922,0.036875000000000005
g7_sample_more_epochs,23,1.2023237320509823,1.9923871863972058,0.5703498748215762,0.3510423776778308,0.18812203949148004,0.03625
g7_sample_more_epochs,24,1.1689589511264453,2.027720082889904,0.5861253359101035,0.34312277896837756,0.19543765553019263,0.035625000000000004
g7_sample_more_epochs,25,1.2285906835035845,2.1266532919623633,0.5687595470385118,0.35000633516094903,0.1793761592019688,0.034999999999999996
g7_sample_more_epochs,26,1.1753158515149897,2.2523980303244158,0.5886816246943041,0.33868071165951813,0.15653929927132346,0.034375
g7_sample_more_epochs,27,1.087638020515442,1.9573581543835727,0.6054628545587714,0.31699225306510925,0.19847903671589764,0.03375
g7_sample_more_epochs,28,1.0905997996980494,2.123153182593259,0.6060622578317468,0.32350133630362427,0.1752672466364774,0.033125
g7_sample_more_epochs,29,1.069871804930947,1.8466025916012851,0.59835500608791,0.31296465545892715,0.2102510380474004,0.0325
g7_sample_more_epochs,30,1.0558572845025496,2.089517360383814,0.6077869358387861,0.3087419014085423,0.17617685212330383,0.031875
g7_sample_more_epochs,31,1.0640987428751858,2.1344214894554834,0.609572250734676,0.3094488267194141,0.17178000509738922,0.03125
g7_sample_more_epochs,32,0.9971698766404932,2.282983324744485,0.6320996392856945,0.2867364219643853,0.14971717176112262,0.030625000000000003
g7_sample_more_epochs,33,0.9694947464899584,2.3100511106577786,0.6456571898677133,0.28054155138405884,0.14925964955579152,0.03
g7_sample_more_epochs,34,0.9658021412112496,2.2002275586128235,0.6379720893773165,0.2790665328502655,0.16740886359052223,0.029375000000000002
g7_sample_more_epochs,35,1.211148896000602,1.949544299732555,0.5749006501652978,0.3552201728929173,0.20365659689361398,0.028749999999999998
g7_sample_more_epochs,36,0.9887205281040885,2.1938716715032403,0.6394933976910331,0.2902087311853062,0.16890945793552833,0.028125
g7_sample_more_epochs,37,0.9165174988183108,2.3032348481091587,0.6596162454648451,0.26359809731895273,0.15224028277126225,0.027500000000000004
g7_sample_more_epochs,38,0.895344536412846,2.1551206599582327,0.660858463157307,0.2606608454476703,0.16920723833821036,0.026875
g7_sample_more_epochs,39,0.9380714595317841,2.1588767116720025,0.6520398773930289,0.275426137176427,0.1738768924366344,0.026250000000000002
g7_sample_more_epochs,40,1.0470264228907498,2.3409490043466743,0.6287676150148566,0.30142524364319717,0.15133048086003822,0.025625
g7_sample_more_epochs,41,1.092764827338132,2.346719042821364,0.6069266470995817,0.3100371780720624,0.15105527808720415,0.025
g7_sample_more_epochs,42,0.9673385430466045,2.235725012692538,0.6441665643995459,0.2859968854622407,0.1607443243265152,0.024375000000000004
g7_sample_more_epochs,43,0.9204823699864474,2.1106625307690012,0.65477055311203,0.2642799805511128,0.17710746824741364,0.02375
g7_sample_more_epochs,44,0.9586640081622384,1.9252900372851978,0.6450909619981592,0.2912781455300071,0.20312204144217752,0.023125000000000003
g7_sample_more_epochs,45,1.0372254740108142,1.9696077379313381,0.6199550113894723,0.30463968962430954,0.20455253733830017,0.0225
g7_sample_more_epochs,46,0.9875870672139254,2.051579318263314,0.6257270439104601,0.2892674119635062,0.1788728196512569,0.021875000000000002
g7_sample_more_epochs,47,1.0621960704976863,2.1609894687479194,0.6267251534895464,0.3152575906027447,0.1695903851227327,0.021250000000000005
g7_sample_more_epochs,48,1.1425133401697332,2.0670486255125566,0.5891316451809623,0.3206253566525199,0.18401352316141129,0.020625
g7_sample_more_epochs,49,1.0211767174980857,2.01907033811916,0.6214284056966956,0.2998634705489332,0.19062146476723932,0.020000000000000004
g7_sample_more_epochs,50,1.0034382749687543,2.1114323139190674,0.6281219016421925,0.29259115389802237,0.17508254640481688,0.019375
g7_sample_more_epochs,51,0.9396660896864805,1.9425492503426292,0.6494743011214517,0.2853217761624943,0.200097609650005,0.018750000000000003
g7_sample_more_epochs,52,0.9949986338615417,1.8654429641636936,0.6239914867010984,0.2951195328073068,0.21228996054692703,0.018125000000000002
g7_sample_more_epochs,53,0.9114149944348768,1.8671288815411655,0.6519454202868722,0.26966778256676416,0.2141569642858072,0.017499999999999998
g7_sample_more_epochs,54,0.9445054531097412,1.932353306900371,0.6453748372468081,0.2850359800187024,0.19952659783038226,0.016875
g7_sample_more_epochs,55,0.9716213941574097,1.9388508634133772,0.6368373090570624,0.28422207656231796,0.2029400339180773,0.016249999999999997
g7_sample_more_epochs,56,1.0196004726670005,1.84527987241745,0.6240702677856792,0.30274186486547644,0.21740820732983676,0.015625
g7_sample_more_epochs,57,0.9704458903182637,1.889047086238861,0.6351414160294966,0.29242080788720737,0.20666577937928113,0.015000000000000003
g7_sample_more_epochs,58,0.9716030630198392,1.8379001400687478,0.635496507991444,0.2951214103536172,0.21383512900634247,0.014374999999999999
g7_sample_more_epochs,59,0.9446241557598114,1.9101668921383945,0.6415669863874262,0.2829468304460699,0.2059800618074157,0.013750000000000002
g7_sample_more_epochs,60,0.9971978826956316,1.9955784678459167,0.629600855437192,0.29617710547013715,0.1973004943945191,0.013124999999999998
g7_sample_more_epochs,61,0.9305441813035444,1.958138877695257,0.6454781646078284,0.2733252854509787,0.19548161937431854,0.0125
g7_sample_more_epochs,62,0.9270656704902649,2.021228015422821,0.654905075376684,0.2753373696045442,0.18808515098961917,0.011875000000000004
g7_sample_more_epochs,63,0.9230415306308053,1.977180925282565,0.6492225771600549,0.2761187898841771,0.1919463581659577,0.01125
g7_sample_more_epochs,64,0.8605155402963812,2.038434402509169,0.6646514128554951,0.25297087092291226,0.1813363947651603,0.010625000000000002
g7_sample_more_epochs,65,0.8470271256836978,2.0352991711009634,0.6737080866640265,0.25274432518265466,0.18039716373790393,0.009999999999999998
g7_sample_more_epochs,66,0.8631716099652377,2.063832012089816,0.66346090761098,0.25711904669349844,0.1753667945211584,0.009375000000000001
g7_sample_more_epochs,67,0.8792355927554044,1.9850952950390903,0.6658326333219354,0.26385955851186405,0.1932270350781354,0.008750000000000003
g7_sample_more_epochs,68,0.8855506831949408,1.9688411355018616,0.6626760024916042,0.2622613866220821,0.19834624501791867,0.008124999999999999
g7_sample_more_epochs,69,0.8330549597740173,2.035903047431599,0.6764751456000588,0.24782726981423117,0.18025651438669724,0.0075000000000000015
g7_sample_more_epochs,70,0.8868903734467246,1.9182247790423306,0.6601607474413785,0.26424511115659366,0.19975102692842484,0.006874999999999998
g7_sample_more_epochs,71,0.8968760208650068,1.977461273019964,0.6595981825481761,0.2656479532068426,0.19408728182315826,0.00625
g7_sample_more_epochs,72,0.8280666307969526,2.02646664055911,0.6789970858530565,0.24692396074533463,0.17914689603176984,0.005625000000000002
g7_sample_more_epochs,73,0.8734455948526209,2.009295788678256,0.6632108254866167,0.25798134912144055,0.18594050881537524,0.004999999999999999
g7_sample_more_epochs,74,0.8392529514702883,1.956420735879378,0.677182062105699,0.2511692934415557,0.19616693529215726,0.004375000000000001
g7_sample_more_epochs,75,0.821266997944225,2.085353818806735,0.6843272962353446,0.2444433495402336,0.17335584421049466,0.003749999999999998
g7_sample_more_epochs,76,0.8361217487942089,2.053743476217443,0.6724850697950884,0.24323959377678958,0.18250291083346715,0.003125
g7_sample_more_epochs,77,0.8132183876904574,2.1154133406552402,0.6852333735335957,0.23779826272617688,0.1739322306080298,0.0025000000000000022
g7_sample_more_epochs,78,0.8068184798414056,2.0428048101338474,0.6882335272702303,0.24101680788126859,0.18277587809345938,0.001874999999999999
g7_sample_more_epochs,79,0.7741760232231834,2.0922845276919277,0.6972180523655631,0.2267597954381596,0.17417836392467673,0.0012500000000000011
g7_sample_more_epochs,80,0.7731908749450337,2.135195092721419,0.69661114432595,0.22638768702745438,0.1694954941895875,0.0006249999999999978
g7_sample_more_epochs,81,0.7624839246273041,2.1460266438397495,0.7003110159527172,0.22068707848137076,0.16645752266049385,0.0
g7_sample_more_epochs,82,0.770366446538405,2.2192376147616995,0.7023917734622955,0.22855987399816513,0.1561417498371818,0.0
g7_sample_more_epochs,83,0.7877159904349934,2.1044690988280554,0.6947968195785176,0.2228336496786638,0.1781752072274685,0.0
g7_sample_more_epochs,84,0.7532312761653553,2.273560112172907,0.7063989585096185,0.21752203459089453,0.1507340408861637,0.0
g7_sample_more_epochs,85,0.7331162853674456,2.3311859748580237,0.7116228369149294,0.2124242674220692,0.14263855733654715,0.0
g7_sample_more_epochs,86,0.7482490837574005,2.2247811555862427,0.7084507671269503,0.2148354866287925,0.15993796932426366,0.0
g7_sample_more_epochs,87,0.7280339679934762,2.238316611810164,0.7124440209432081,0.2064249264923009,0.15946723622354594,0.0
g7_sample_more_epochs,88,0.6972762833942067,2.354559746655551,0.7284481444142081,0.19862515479326248,0.1411353861066428,0.0
g7_sample_more_epochs,89,0.7256169671362097,2.4730078036134895,0.7188575890931216,0.20615861903537402,0.1299034868451682,0.0
g7_sample_more_epochs,90,0.7146799483082511,2.355167708613656,0.7204867303371429,0.20573719319972125,0.14161879772489722,0.0
g7_sample_more_epochs,91,0.7024180780757557,2.229091004891829,0.7286596271124753,0.2016846943985332,0.16057500073855574,0.0
g7_sample_more_epochs,92,0.7040026052431627,2.2749853892759844,0.7206807380372827,0.1983387510884892,0.15352053703232246,0.0
g7_sample_more_epochs,93,0.6965709572488611,2.3233064196326514,0.7281330742619254,0.19805891811847687,0.14378248459913515,0.0
g7_sample_more_epochs,94,0.6854231818155809,2.3866432038220493,0.7309916019439697,0.19047286158258264,0.13702950728210536,0.0
g7_sample_more_epochs,95,0.6708504205400293,2.2648939219388096,0.7359323068098589,0.18908263607458634,0.1545793576674028,0.0
g7_sample_more_epochs,96,0.6719517680731687,2.373981914737008,0.7406881559978832,0.18969440053809772,0.14063068208369342,0.0
g7_sample_more_epochs,97,0.6963322894139723,2.416141564195806,0.7316009808670391,0.19536083530295978,0.13701653209599582,0.0
g7_sample_more_epochs,98,0.6715854948217218,2.390336210077459,0.7363120561296289,0.18894966386935927,0.1402353596958247,0.0
g7_sample_more_epochs,99,0.6795226796106859,2.4076860926368018,0.735984739932147,0.1916812936013395,0.1386628564108502,0.0
g7_sample_more_epochs,100,0.6674977432597767,2.3990491411902686,0.7376240437681024,0.18135536902330138,0.13864619488065894,0.0
g7_sample_more_epochs,101,0.6626160984689539,2.4843895868821577,0.7439171211286024,0.18308917703953656,0.12859841537746516,0.0
g7_sample_more_epochs,102,0.6515715338967063,2.4448626312342556,0.7431952546943318,0.18500043180855838,0.13395994529128075,0.0
g7_sample_more_epochs,103,0.6418814632025632,2.4720617857846348,0.7540857954458757,0.17548187280243094,0.13004913756793196,0.0
g7_sample_more_epochs,104,0.6527159457856958,2.440699739889665,0.7410024865107103,0.17583021419969472,0.13409836454824967,0.0
g7_sample_more_epochs,105,0.6302403265779669,2.6183562712235884,0.7548125575889241,0.17161561379378493,0.11874129098247398,0.0
g7_sample_more_epochs,106,0.642364580522884,2.48901043696837,0.7464167855002664,0.17522175203670154,0.12908301536332478,0.0
g7_sample_more_epochs,107,0.6292201334779913,2.5220140760595147,0.7569574280218645,0.17225358736785976,0.12708576768636703,0.0
g7_sample_more_epochs,108,0.6588492095470428,2.4820812073620884,0.7427844432267275,0.17629096623171459,0.1313606890087778,0.0
g7_sample_more_epochs,109,0.6242603497071699,2.4768884615464644,0.7577570351687345,0.16701378639448772,0.13389113342220132,0.0
g7_sample_more_epochs,110,0.6382987905632366,2.510718508200212,0.7526042027906938,0.17639980803836475,0.1275896609506824,0.0
g7_sample_more_epochs,111,0.6313613409345801,2.6125448129393836,0.7567738565531644,0.16559055278247053,0.12093420055779544,0.0
g7_sample_more_epochs,112,0.6360772224989805,2.5019954442977905,0.7538791705261577,0.1690357466312972,0.1280175234106454,0.0
g7_sample_more_epochs,113,0.6182101666927338,2.423520630056208,0.7600362436337904,0.16537189314311201,0.13608449799093333,0.0
g7_sample_more_epochs,114,0.6287689696658741,2.531885797327215,0.75901153141802,0.17105843465436588,0.12676351009444756,0.0
g7_sample_more_epochs,115,0.5979743708263744,2.584573431448503,0.7667675072496588,0.15760298818349838,0.11900527707555077,0.0
g7_sample_more_epochs,116,0.5900410196997903,2.6260784430937334,0.7681842337955128,0.15428190576759251,0.11911430209875107,0.0
g7_sample_more_epochs,117,0.6156333495270122,2.6046008413488213,0.7619402218948711,0.1586572378873825,0.1165989867665551,0.0
g7_sample_more_epochs,118,0.6009526930072091,2.5585600462826816,0.7678947665474631,0.1590759479864077,0.12484286962585016,0.0
g7_sample_more_epochs,119,0.607888633554632,2.6120376099239695,0.7689862224188718,0.1617085530676625,0.12257743254303932,0.0
