fid,kid_mean,kid_std,run_name,epoch,evaluated_model
328.0108337402344,0.308699369430542,0.012115917168557644,g7_sample_more_epochs,1,ema
346.7114562988281,0.3243972659111023,0.013998155482113361,g7_sample_more_epochs,50,ema
301.583740234375,0.23130477964878082,0.011107171885669231,g7_sample_more_epochs,100,ema
326.99859619140625,0.2541368901729584,0.011316926218569279,g7_sample_more_epochs,150,ema
290.1745910644531,0.1922122985124588,0.011375971138477325,g7_sample_more_epochs,200,ema
284.29571533203125,0.18691447377204895,0.010897115804255009,g7_sample_more_epochs,250,ema
269.15380859375,0.1581067442893982,0.00949122291058302,g7_sample_more_epochs,300,ema
279.30987548828125,0.17392092943191528,0.010904364287853241,g7_sample_more_epochs,350,ema
283.7837219238281,0.1728372871875763,0.010592053644359112,g7_sample_more_epochs,400,ema
