epoch,loss_d,loss_g,D_x,D_G_z_fake,D_G_z_gen
35,0.5566402280872519,2.5810302279212256,0.781574623151259,0.22186714241450484,0.10861073061823845
36,0.49418583647771314,2.562150938944383,0.7993401370265267,0.19806769625707107,0.10871878266334534
37,0.4647809632799842,2.570558049462058,0.8085815825245597,0.19635934179479425,0.10174202275547115
38,0.515643447637558,2.638211553747004,0.7876529476859353,0.20310008322650736,0.1048988401889801
39,0.538838731971654,2.892637241970409,0.7889323884790594,0.21462952006946912,0.08502289635891264
40,0.4821717684919184,2.8281889286908237,0.804516304622997,0.19488884813406251,0.08556540056385777
41,0.426678481427106,2.7310737696560947,0.8213712031191046,0.17821543765338985,0.08822025748139078
42,0.4565178006887436,2.80406933481043,0.8106879727406935,0.17901747809215027,0.09756772084669633
43,0.46021791750734503,2.8333744569258257,0.8205400488593362,0.190461665391922,0.0931098402731798
44,0.413950883529403,2.782763025977395,0.825775458054109,0.17069647359577092,0.0929917058145458
45,0.38863182067871094,2.907623442736539,0.8374634195457805,0.16530033133246683,0.07862588356841695
46,0.3597762178290974,2.9698753898794,0.8441455689343539,0.15021400526165962,0.07453200627457011
47,0.3355257213115692,2.9241226694800635,0.8564909127625552,0.1456996967846697,0.07538721490312707
48,0.31905724243684247,2.9305065870285034,0.8594592403281819,0.1368502608754418,0.07639334113760428
49,0.3114258768883618,2.952487674626437,0.86141991073435,0.13324578715996307,0.07395764270966704
50,0.3618517247113315,3.0777065577832134,0.8490458781068976,0.14476327437230133,0.1058504679875279
51,0.8773295337503607,3.4400478682734748,0.7593786882405932,0.2521965651963414,0.1144295184851878
52,0.3342526135119525,3.2289317629554053,0.856331240047108,0.1421916623684493,0.05873359367251396
53,0.2757793204350905,3.1439706737344917,0.8773095391013406,0.12001587382771751,0.06067839146337726
54,0.2688154090534557,3.058498913591558,0.8809287087483839,0.11910709535533731,0.06581758377565579
55,0.2701194259253415,3.0036732716993852,0.8770609823140231,0.11615413901480762,0.06893038698895411
56,0.2510653937404806,3.0746818022294478,0.887622291391546,0.11224722218784419,0.06485988826236942
57,0.26424822414463217,3.144564617763866,0.8825842087919061,0.1173077066513625,0.061859868043525654
58,0.2601362548091195,3.1902592940763994,0.8855449963699688,0.11566247909583828,0.06007334141230041
59,0.23945086042989383,3.124496427449313,0.8934051475741647,0.10848928175189278,0.060687818649140274
60,0.2317258200862191,3.1500829458236694,0.8937541788274591,0.10288480906323953,0.059114311737093056
61,0.29507140205665067,3.3409048427234995,0.8774388432502747,0.12579865753650665,0.0709101701663299
62,0.25681141222065146,3.2795143994418057,0.8850000094283711,0.11073493415659125,0.05798493037846955
63,0.23299407484856519,3.2797400517897173,0.8955568806691603,0.10399597070433876,0.05511147647418759
64,0.38003193790262396,3.6100813773545353,0.877646270123395,0.14377413635057482,0.09281255406676792
65,1.0056408914652737,3.670345563780178,0.7446823533285748,0.2330809531902725,0.12443088174966926
66,0.2936048169027675,3.3993423960425635,0.8756564855575562,0.12742653793909334,0.05107472913170403
67,0.23234665122899142,3.235155365683816,0.8960258337584409,0.10353228449821472,0.05638710544867949
68,0.2018632712689313,3.2173766656355425,0.9075237160379236,0.09133847785944288,0.05541054261001674
69,0.19223508577455173,3.2078957774422387,0.911941493099386,0.08814118311486462,0.05505729195746509
70,0.190192272039977,3.1874330802397295,0.9108300452882593,0.08597841723398729,0.05553370849652724
71,0.19244081526994705,3.2721595113927666,0.9134582795880057,0.08980524946342815,0.05244155583733862
72,0.18820488317446274,3.23854678327387,0.9122130626981909,0.0853682438080961,0.052467855709520256
73,0.18550899150696668,3.2247753685170952,0.9144982966509733,0.08520842495967042,0.05348197286101905
74,0.18855092877691443,3.296337030150674,0.9149075475606051,0.08730805292725563,0.051867214708843014
75,0.19050280952995474,3.3766992417248813,0.9112115854566748,0.08541078933260658,0.04809830236164006
76,0.18507591499523682,3.380703481760892,0.916716995564374,0.08656806786629287,0.04858694911341776
77,0.17999607663262973,3.325321002440019,0.9156746512109583,0.08125151389024475,0.0499489674852653
78,0.1827302107756788,3.4044293598695234,0.9160415855321017,0.08274010772054846,0.0496068595146591
79,0.18167179281061346,3.450658310543407,0.91758932037787,0.08413803492757407,0.04410937335342169
80,0.1730198325081305,3.461960489099676,0.919435747645118,0.07878377644175832,0.04680192910812118
81,0.18396299535577948,3.499959642236883,0.9158116660334847,0.08257255821742794,0.04770863166248256
82,0.19269092110070316,3.5928691733967173,0.9133984040130269,0.08567408599298108,0.04783038033003157
83,0.1725400940261104,3.607026392763311,0.9227965203198519,0.08063992468470876,0.04009581433439797
84,0.16211706366051326,3.5792081356048584,0.9245770302685824,0.07359800250692801,0.041592154651880264
85,0.15477494963190772,3.5473899732936514,0.9276503270322626,0.07168768566440452,0.04032159689813852
86,0.1550633612681519,3.6529070138931274,0.9287063696167686,0.0711847756227309,0.04047781643881039
87,0.16235140711069107,3.685845884409818,0.9272650182247162,0.07463694981892001,0.042650745080953296
88,0.15789869935675102,3.651327219876376,0.9264012927358801,0.07113992880013856,0.041781938296150074
89,0.15339237214489418,3.7350526614622637,0.9298289824615825,0.07124607197263023,0.03754887266338549
90,0.15485518696633252,3.7101696838032114,0.9279496263373982,0.06923215768553993,0.04256099369376898
91,0.14517865228382024,3.730430689725009,0.9345889524980024,0.0690646343441172,0.03696640580892563
92,0.12993487241593274,3.7492574670098047,0.9384716207330878,0.060406614941629494,0.03455543103204532
93,0.13337783718650992,3.858526121486317,0.9392160962928425,0.06264112584970215,0.03372937529771165
94,0.13706133717840369,3.7629788030277598,0.9347178529609333,0.062059436332095756,0.0347329406067729
95,0.12463692711158232,3.7780215740203857,0.9418849782510237,0.05848232792182402,0.03395382268354297
96,0.12578799744898622,3.855038350278681,0.9421154883774844,0.059456275098703125,0.031794547188011085
97,0.11649647355079651,3.7959173267537896,0.942743333903226,0.0528645437549461,0.033507835035297
98,0.14366791194135492,3.9075526866045864,0.935143077915365,0.06582086855037646,0.03669652135365389
99,0.1599259048023007,4.201192292300138,0.9330556148832495,0.07325647199865092,0.039897030822678724
100,1.5962743366306478,4.934543954293159,0.7089681821790609,0.2859950044658035,0.1622344553682276
101,0.3553287908434868,4.3856928890401665,0.8691998232494701,0.13950919004326517,0.02928156454370103
102,0.1875272332267328,3.8716270490126177,0.9173126193610105,0.08256816085089337,0.03343118735673753
103,0.12925888022238557,3.787810065529563,0.9396105300296437,0.059833181175318634,0.032997157255356964
104,0.11212425611235878,3.794303157112815,0.9475651275027882,0.05316409519450231,0.032777683809399605
105,0.10310800644484433,3.8252531615170566,0.9505795971913771,0.04843747768212448,0.03134572607549754
106,0.09836322644894774,3.8570290262048896,0.953253217718818,0.04688370202414014,0.03044721433384852
107,0.0905301608145237,3.892386631532149,0.9568707563660361,0.043679028410803185,0.029019074853171
108,0.08830789679830725,3.883832411332564,0.9572935754602606,0.0420766682787375,0.028824544850398193
109,0.0888386798853224,3.9151594096964057,0.9570588984272697,0.042266989296132866,0.028570907783101906
110,0.08924998850985007,3.8988889022306963,0.9569306996735659,0.0425896400755102,0.028614999641748993
111,0.08527165854519064,3.9221428632736206,0.958801727403294,0.04094897972589189,0.027715712785720825
112,0.08673465726050464,3.998519117181951,0.9587268422950398,0.04169078619981354,0.026447426189075817
113,0.08875781975009224,3.970254507931796,0.9568817723881115,0.04189320018684322,0.026869567873125725
114,0.0848022685809569,3.9655593742023814,0.959751389243386,0.04118363474580375,0.026362007822502743
115,0.08279552107507532,4.014579101042314,0.9595115618272261,0.03920617877421054,0.02572225220501423
116,0.08549449220299721,4.017573237419128,0.9591690545732324,0.041022467172958633,0.0252536293965849
117,0.08330307867039334,3.996400096199729,0.9600389193404805,0.040077214213934814,0.02531567122787237
118,0.08521520109339194,4.033575827425176,0.9586437534202229,0.04052477067505771,0.025603685866702686
119,0.08136317506432533,4.011117631738836,0.9606635082851757,0.03901981350711801,0.025024170394648205
120,0.08322886580770666,4.054748318412087,0.9602644010023638,0.04019230714237148,0.024777980521321297
121,0.07907924716445533,4.109051866964861,0.9614922539754347,0.03739311131225391,0.023193501190028408
122,0.08003669570792805,4.078484123403376,0.961281028660861,0.03818057037212632,0.023867028215053408
123,0.08512199466878717,4.124645547433333,0.9604549543424086,0.04176803271878849,0.02354925354434685
124,0.07473147135566581,4.14791604605588,0.9633557037873701,0.03553103892640634,0.022152982101860372
125,0.07857608134773644,4.1761284633116285,0.9621442800218408,0.03757525294680487,0.022384478625926105
126,0.07752260362560098,4.203617811203003,0.9625934091481295,0.03712089791555296,0.02228786089372906
127,0.07428485476835207,4.200105450370095,0.9644159972667694,0.03607732988893986,0.02144567791203206
128,0.0755076181482185,4.198478850451383,0.9636225375262174,0.036343172785233364,0.0219141572967849
129,0.07516356693072752,4.2496115511113945,0.9635700204155662,0.03575150084427812,0.021120529960502277
130,0.07634814523837784,4.274083841930736,0.9639276130632921,0.036627025047147814,0.020580089016055517
131,0.06845152327282862,4.263104579665444,0.9665475812825289,0.032728604041039944,0.020061910872093656
132,0.07383543049747293,4.3689482320438735,0.9642831168391488,0.03504189036109231,0.019898741209710188
133,0.06725422563877972,4.361465204845775,0.9678801487792622,0.0327480122955008,0.01884967308830131
134,0.06374478170817549,4.3512770696119825,0.969326523217288,0.031150775792246514,0.01837484733286229
135,0.06443137032064525,4.332802848382429,0.968427530743859,0.03084851318800991,0.019572277384048157
136,0.06584136831489476,4.420579628510908,0.9680372774600983,0.03152975905686617,0.01793339823118665
137,0.06430095214058053,4.402119712396101,0.9686594226143577,0.03077963168140162,0.01835918506946076
138,0.0739330378445712,4.460891084237532,0.9652119847861204,0.03513287723233754,0.02095841836522926
139,0.05889370918951251,4.499410585923628,0.9715444960377433,0.028554693203080784,0.016783986748619514
140,0.06479635089635849,4.541426398537376,0.9691085056825117,0.03126608330587095,0.016581311589106917
141,0.06844763220711188,4.570925875143572,0.9672844382849607,0.03259289768439802,0.01724738534539938
142,0.056285876272754234,4.4923553683541035,0.9725075309926813,0.02705344845625487,0.016684512819417498
143,0.05705825849012895,4.556295243176547,0.9730005616491492,0.028231065804985436,0.0159342491321943
144,0.05632849037647247,4.568574948744341,0.9723279692909934,0.02699087052182718,0.015886394095353105
145,0.054962736469778145,4.567313866181807,0.9733163362199609,0.02657058018005707,0.01536600071598183
146,0.05261550284922123,4.592426495118574,0.974368230863051,0.025615762241862038,0.01498422860591249
147,0.05466320788995786,4.613222555680708,0.9736096344210885,0.026360643942925064,0.015085647729310122
148,0.055146501484242355,4.6493519652973525,0.9730816348032518,0.026307859119366516,0.016136697641658513
149,0.05103172327984463,4.681129802357066,0.9753603041172028,0.024966948792677034,0.01417282272384248
150,0.0508754417638887,4.676763577894731,0.9749881814826619,0.024388331242583015,0.014189281035214663
151,0.04862165586514906,4.710219838402488,0.9764865230430256,0.023831457068974323,0.013738116947934031
152,0.046067921444773674,4.709426338022405,0.9776858985424042,0.02268259176476435,0.01322685753587972
153,0.048007587478919464,4.699831572445956,0.9764861003919081,0.023226114413277668,0.014214045664464886
154,0.046453664248639885,4.734814643859863,0.9773056669668718,0.02262178228490732,0.013295168565078215
155,0.04453363811427897,4.770641977136785,0.978229742158543,0.021607216870920223,0.012942752462219109
156,0.04462977685034275,4.790199496529319,0.9781925867904316,0.021728627722371708,0.012541164474731142
157,0.045043296265331184,4.840446623888883,0.9781555425037037,0.022035053571347486,0.012420287313447758
158,0.043090818619186226,4.835447788238525,0.9789409285241907,0.02101404575461691,0.012289425358176231
159,0.05061083811927925,4.847903858531605,0.9760138609192588,0.02477324339137836,0.015761997381394558
160,0.04758360473947092,4.901365822011774,0.976838927377354,0.022883984598923813,0.013118898030370474
161,0.04292534698139538,4.906263828277588,0.9788554527542808,0.020626791583543472,0.011740807105194439
162,0.04130565730685538,4.877881353551691,0.9798693873665549,0.020145710346034983,0.01157499532299963
163,0.04155288958414034,4.93770035830411,0.9796666259115393,0.02019022468646819,0.011601363245228475
164,0.037041132084347984,4.91851941022006,0.9819994785568931,0.018309244081716646,0.010692088653079489
165,0.03723813635720448,4.956975590098988,0.9819639541886069,0.018355363852937113,0.01094489290632985
166,0.04118024219166149,4.981553597883745,0.9795706082474102,0.019612681797959587,0.012730883900076151
167,2.9948771031234753,5.164301333345727,0.7070390945988368,0.2961666322822897,0.21717315046073404
168,1.408201428976926,1.6367007493972778,0.612891898913817,0.4254568164998835,0.28990973870862613
169,1.4182805256410078,1.5591417117552324,0.5647356875918128,0.42687235501679505,0.2843008827079426
170,1.3348994092507795,1.8208234852010554,0.5831342163411054,0.4085500037128275,0.2287614650347016
171,1.2545925866473804,1.919213522564281,0.6182528707114133,0.4074680791659789,0.21562909199432892
172,1.207707334648479,2.591001797806133,0.6353929503397509,0.35741388730027457,0.14837131208994173
173,0.9075760028579019,3.111100364815105,0.7269159203225916,0.2956384013999592,0.10112495843151753
174,0.9436036077412692,5.155500921336087,0.7388566461476412,0.26368447223847563,0.0409249911529266
175,0.563812756402926,4.6443997838280415,0.8204034079204906,0.1805946176702326,0.03568695159628987
176,0.32048164308071136,4.414865038611672,0.8755296441641721,0.12083069793879986,0.025696729225191204
177,0.20649887113408608,4.1714114275845615,0.9122550866820596,0.08800049041482536,0.02798394901169972
178,0.15970147773623466,4.112680391831831,0.9293086555871096,0.07222666320475665,0.026596776590767233
179,0.1309270506555384,4.049132748083635,0.9403032768856395,0.06069506840272383,0.02785043850202452
180,0.10598111017183824,4.107969598336653,0.9499694840474562,0.04950361825864424,0.0251026689498262
181,0.09263591028072617,4.119242451407692,0.9558996097608046,0.04379764808849855,0.02390972584147345
182,0.08305908604101701,4.149023782123219,0.9598556919531389,0.039086867716502056,0.023648020218719135
183,0.08047303929924965,4.148791768334129,0.9621707634492354,0.03902562165802175,0.023158789866349914
184,0.07325766794383526,4.204088438640941,0.9644546806812286,0.0348699844696305,0.021887589076703243
185,0.06831408258188855,4.242081143639305,0.966781272129579,0.03287031950259751,0.021118578331714325
186,0.06537980789488013,4.262336427515203,0.9679170250892639,0.030991642905229874,0.020401030778884888
187,0.061621770432049576,4.287787068973888,0.970304854891517,0.030192301439290695,0.019976781596514313
188,0.056477907367727974,4.37973707372492,0.9721739373423837,0.027069645256481388,0.018264267254959454
189,0.05806882865726948,4.360648133537986,0.9717232639139349,0.0282135269689289,0.018702907826412807
190,0.05424644442444498,4.43226450139826,0.9731459969824011,0.02588093594055284,0.017550057562237435
191,0.05262899364937435,4.445809841156006,0.9741608554666693,0.02541673941199075,0.017120844303545626
192,0.050695361230861054,4.48839638449929,0.975038772279566,0.024468073367395184,0.016487972006540407
193,0.049352625384926796,4.493004213679921,0.9761532355438579,0.02426195563748479,0.016367414585230024
194,0.045321732251481575,4.504137841137973,0.9772904732010581,0.021715981801125137,0.015782297123223543
195,0.04481783864850348,4.520297874103893,0.9782061658122323,0.02208499051630497,0.015259885483167389
196,0.046803952279416,4.575647874311968,0.9769095128232782,0.022551354698159477,0.015163000757721338
197,0.04523961635475809,4.591587716882879,0.97785130685026,0.022039157380773264,0.014850554437461224
198,0.04394867745312778,4.569187424399636,0.9784559390761636,0.021495648786764254,0.014915150251578201
199,0.04350270711901513,4.631544828414917,0.978781366890127,0.02107956340875138,0.014454683881591667
200,0.04077198678119616,4.652485804124312,0.9800097833980214,0.020026458088647236,0.014051780781962654
201,0.04076497951014475,4.708790735764937,0.9797847650267861,0.01959117434241555,0.013701362408358942
202,0.04041263181716204,4.716233383525502,0.9803432795134458,0.01985192345455289,0.01328704696656628
203,0.04022285477681593,4.7060607780109756,0.9798818962140516,0.019356083336540243,0.013438933571292595
204,0.038396532562645996,4.730800585313276,0.981480750170621,0.019109770697964865,0.013027912005782127
205,0.03598889344456521,4.766472144560381,0.9820412207733501,0.017438063736666332,0.012560453646900978
206,0.03542413791133599,4.753438212654808,0.9824599352749911,0.017290556464682926,0.012514171190559864
207,0.03560085442255844,4.81728837706826,0.9824538339268077,0.0174114463258196,0.012176038358699192
208,0.03497864051975987,4.799250581047752,0.9826380258256738,0.017030000728978353,0.012140540406107903
209,0.03468400180678476,4.81593225219033,0.9831837740811434,0.017304205674339424,0.01193263123489239
210,0.034194450148127296,4.848565209995616,0.9828455150127411,0.01646085837009278,0.011915169952606613
211,0.03337472973560745,4.870427695187655,0.9834409627047452,0.0162579864686863,0.011286842890761116
212,0.03391035536134785,4.852494434876875,0.9831741072914817,0.016537697647105564,0.011618421645835042
213,0.03240313728085973,4.900279977104881,0.9840923899954016,0.01598869551989165,0.011079372626475313
214,0.03181364184076136,4.9088967063210225,0.9845418117263101,0.015866460320963102,0.010747672524303198
215,0.032504878768866714,4.910400130532005,0.9839206798510118,0.01588702608238567,0.011048867705870758
216,0.029517577537758785,5.00814169103449,0.9853513403372332,0.014446151908487082,0.010161286156455224
217,0.029658272947100075,4.978821342641657,0.9855361093174327,0.014711874537169933,0.009947579735043373
218,0.03222494132139466,5.00043611093001,0.984064597975124,0.0157041935546493,0.010317591971463778
219,0.029796091331677002,5.0082245089791035,0.984923779964447,0.014290336180816997,0.010162356478924101
220,0.03101933298801834,5.034666885029186,0.9850275922905315,0.015477865384044972,0.009966178754852577
221,0.028854842382398518,4.9915010062131016,0.9856148551810872,0.014058063060722568,0.009755626278506084
222,0.027274733493951233,5.087143789638173,0.9865850399840962,0.013476678572425788,0.009254584766247055
223,0.02884950903667645,5.072070837020874,0.9859401068904183,0.014342778066003864,0.009909339820627461
224,0.02731161048127846,5.071096810427579,0.9861970462582328,0.013157956767827272,0.009365902261131188
225,0.028305571526288986,5.097067746249112,0.986063770272515,0.013929897919297218,0.009362781949510629
226,0.026767297393896362,5.126936457373879,0.9866853139617227,0.013075892474840988,0.009028984635899013
227,0.026709388179535217,5.155154965140603,0.9869061572985216,0.013177963524040852,0.008753338320688768
228,0.02626786677336151,5.131081862883135,0.987035951831124,0.012956859162923965,0.008898855356330221
229,0.026552553711967034,5.1696625406091865,0.9868483489209955,0.012977213027294387,0.008672177516431972
230,0.024710694412616165,5.202332214875654,0.9878971983085979,0.012273729186166416,0.008178740782155232
231,0.026474513367495754,5.164823467081243,0.9866427643732592,0.01272666596130214,0.008805508894676512
232,0.02590251417661255,5.226087353446267,0.9874394806948575,0.012951714410023256,0.008208568694747308
233,0.02587984036654234,5.254270965402776,0.9872208589857275,0.012734000444073568,0.008073071695186874
234,0.023540170609273693,5.244792591441762,0.9883437075398185,0.011585414155640385,0.007985103875398636
235,0.024750506844032894,5.275269118222323,0.9878276288509369,0.012222312327305024,0.007944194515320387
236,0.024399766698479652,5.253453861583363,0.9878067590973594,0.011913531904362819,0.007974844129586761
237,0.02220377918671478,5.297461813146418,0.989172331311486,0.011139766503633424,0.007534025723791935
238,0.02235692333091389,5.2872656692158095,0.9886984527111053,0.010796258204870603,0.0076893331821669235
239,0.02191792403093793,5.363335305994207,0.9893444207581606,0.011003535346720706,0.0071459328120743685
240,0.021656608717008072,5.375513315200806,0.9893935241482474,0.010803090620108625,0.007273564538495107
241,0.022303067486394535,5.32046517458829,0.9888552671129053,0.010880473874170671,0.007238144626502286
242,0.022073970684273678,5.344000838019631,0.9890347773378546,0.010844408153471622,0.00735382100736553
243,0.021861781112172386,5.386966705322266,0.9891552491621538,0.010758090489120646,0.0072539325761185455
244,1.198495513082228,6.025565985844216,0.9349323533030904,0.08896153531184775,0.07871847473246486
245,2.3200118487531487,1.8349499756639653,0.4967215984890407,0.46810264456805517,0.3030647080052983
246,1.4174193089658564,1.6642174504019998,0.5783151523633436,0.4237546839497306,0.26833339577371423
247,1.3020759224891663,1.931114841591228,0.5917715674096887,0.41221220926804975,0.20979956131089816
248,1.1820994832298972,2.6279314648021352,0.6582380668683485,0.35214862904765387,0.1443219381299886
249,1.1507780579003422,3.678852075880224,0.6818871769038114,0.32461505417119374,0.09031681233847683
250,0.839033075354316,5.35492117838426,0.7658994929357008,0.23637217884375292,0.04941883871585808
251,0.7030810348012231,5.652714946053245,0.8027830083261837,0.20597908493470063,0.03424526395974681
252,0.4260993952100927,5.537720008329912,0.8565551936626434,0.14348689415915447,0.01703571879029782
253,0.23468881032683633,4.927554455670443,0.9086950042031028,0.09272858127951622,0.017333223547955804
254,0.1530093333937905,4.841622959483754,0.93422424251383,0.06799581096592275,0.016250046456909993
255,0.11539853939955885,4.640436497601596,0.9468479915098711,0.0507248935543678,0.017800301101736048
256,0.08674324507063086,4.5856887535615405,0.959919580004432,0.04140415084971623,0.01714921717277982
257,0.06950668177821419,4.566808072003451,0.9667466662146829,0.03329981355504556,0.016584315337240696
258,0.06518924083899368,4.530625039880926,0.9681533547964963,0.03084899146448482,0.016818635377355597
259,0.05667451481250199,4.538064848292958,0.9725703380324624,0.02750173236497424,0.01642258084294471
260,0.05345736799592322,4.597808014262807,0.9737215746532787,0.02560242172330618,0.01563302931291136
261,0.04770769517530094,4.598113493485884,0.9769039966843345,0.02347455406561494,0.01533518507230011
262,0.04698973707854748,4.610929640856656,0.97673729874871,0.02255544269626791,0.014799973165447062
263,0.0442050907083533,4.651529312133789,0.9783093685453589,0.021550655957650055,0.01446714789860628
264,0.0423705762421543,4.685121297836304,0.9790062281218442,0.020429444414648144,0.013973092363977974
265,0.040334046225656166,4.707705671137029,0.9801783290776339,0.019625720610334116,0.013723978645760904
266,0.038785132156177,4.761953809044578,0.9811625318093733,0.019063411322845655,0.01263954799452966
267,0.03626726432280107,4.787430849942294,0.9822121262550354,0.01785212056711316,0.012721510307694023
268,0.035101454789665615,4.828770377419212,0.9823976321653887,0.01687414812940088,0.012163362677463076
269,0.03356818617744879,4.841095642610029,0.9834630543535406,0.0165104936723682,0.012013577602126381
270,0.03221381929787723,4.86918982592496,0.9837746809829365,0.015501013660634106,0.011656174224547365
271,0.031302641992541874,4.911628766493364,0.9846699590032751,0.015476623423058878,0.011143555864691734
272,0.030743013982745735,4.883823373100975,0.9847745136781172,0.015079286542128433,0.011279025072739883
273,0.03014474336735227,4.943668712269176,0.9850427318703044,0.014740637545897202,0.010728412731127306
274,0.02913113514130766,4.946888100017201,0.9856320213187825,0.014373365704986181,0.010657812130044807
275,0.027641390619630165,5.003764997829091,0.9862951988523657,0.013596381695771759,0.010256433139809153
276,0.02698976080864668,5.018572482195768,0.9865652945908633,0.013223441656340252,0.010143522850491783
277,0.025906842371279545,5.0246992327950215,0.9869928061962128,0.012571915772489527,0.009689853145656261
278,0.02571358091451905,5.037950732491233,0.9872804121537642,0.012698346410285343,0.009642231489785692
279,0.026761633513325996,5.058674292130903,0.9868786064061251,0.013294469967315143,0.009584709790281275
280,0.025821381248533726,5.103051684119484,0.9872725280848417,0.01276215457950126,0.00945773612792519
281,0.023568627593869514,5.124411409551447,0.9884615675969557,0.011757501697337086,0.008852392181076786
282,0.024493132971904495,5.10730015147816,0.9877078533172607,0.011926901315084913,0.009162692268463698
283,0.024701607836918396,5.121635090221059,0.9876202995126898,0.012002687139267271,0.008984573905102232
284,0.02431933937424963,5.160968693819913,0.9880361773750999,0.012003475948321548,0.008786862504414537
285,0.02259364520961588,5.164491588419134,0.9887722974473779,0.0111232676373964,0.0085752630521628
286,0.02168891104784879,5.231468005613848,0.9891057664697821,0.0105761669322171,0.008140675025060773
287,0.022444822063500233,5.225038268349388,0.9889314120466058,0.011122481347146359,0.00815269950015301
288,0.02175101333043792,5.260370926423506,0.9892149242487821,0.010742813645100052,0.008163820846344937
289,0.021093036894771187,5.289978894320401,0.9894880598241632,0.010356305294077505,0.007816525832326575
290,0.021208205218003554,5.271549571644176,0.9894741529768164,0.010461908320642331,0.00778549714860591
291,0.020859104581177235,5.295462890104814,0.9896118884736841,0.010254941436208108,0.007829447213391011
292,0.020213048735802822,5.309536001899025,0.9900500666011464,0.010062751360237598,0.007504285143857653
293,0.020799569277600807,5.293109677054665,0.9897260476242412,0.010297969872639938,0.007551563607359474
294,0.019534194757315246,5.324934200807051,0.9901401536031202,0.009497971718453548,0.007287594172256914
295,0.01980425789952278,5.344349536028775,0.9903942427851937,0.009997629729861563,0.007355649743906476
296,0.018939959393306213,5.417759960347956,0.9904596426270225,0.00921708159148693,0.006968096597120166
297,0.01903940038755536,5.314923026344993,0.9905654408714988,0.009431655412878503,0.007326831130988218
298,0.018867425070228903,5.417965997349132,0.9905068495056846,0.009200631556185808,0.0069532494949684906
299,0.01917121186852455,5.451480323618108,0.9904451478611339,0.009421951179815964,0.006821352946148677
300,0.018315565476024694,5.420479882847179,0.9911387833681974,0.009289940289983695,0.00671440777792172
301,0.017813333860513838,5.436829198490489,0.9911342859268188,0.008791328259659085,0.006602748191322793
302,0.01816792527891018,5.442682959816673,0.9909062141721899,0.008904920721595938,0.006524403410201723
