run_name,epoch,loss_d,loss_g,D_x,D_G_z_fake,D_G_z_gen
g1_more_data,1,1.346543799923814,4.75579060419746,0.661917008459568,0.36020175165132334,0.03434001281984029
g1_more_data,2,1.1350976494343386,2.834416037020476,0.6462895157544509,0.34930707417104556,0.11005954697485203
g1_more_data,3,1.3873718724302624,2.4341273579908456,0.587548971824024,0.4119518266423889,0.14731204890362595
g1_more_data,4,1.0878071247235588,2.197732263285181,0.6348456614043402,0.36504253712685214,0.15673889608486838
g1_more_data,5,0.9336339053900345,2.1955777315989784,0.6695840054232142,0.32835477525773255,0.151568745708336
g1_more_data,6,1.0401282718648082,2.396394412154737,0.6477822560978972,0.3481495621735635,0.1383287928512563
g1_more_data,7,0.9298217455330102,2.412243437507878,0.6780008780567542,0.31993619546942087,0.13261785702374967
g1_more_data,8,0.9419668038254199,2.3740401591943656,0.6768748387694359,0.32382336428955844,0.13815151916249938
g1_more_data,9,0.8163773660426554,2.561441932035529,0.7082100024689799,0.2883686386048794,0.12017867301145325
g1_more_data,10,0.9647836704616961,2.467164512561715,0.6827224045991898,0.31771683725325955,0.14936235184659777
g1_more_data,11,0.7732964031722235,2.507989256278328,0.7221161020190819,0.27655696042853856,0.1270110096944415
g1_more_data,12,0.812588794723801,2.3767734422631888,0.7122511970608131,0.27987514322866563,0.15223257337777835
g1_more_data,13,0.6627272801554721,2.5258470644121584,0.753396345221478,0.24507428665200007,0.12325732272280299
g1_more_data,14,0.6967095758603967,2.5609442481528157,0.7507926650021387,0.2465595945553935,0.13866572660070076
g1_more_data,15,0.6199353913898054,2.4577119492966197,0.7650055292507877,0.2318723917655323,0.13092284445124475
g1_more_data,16,0.7124502033643101,2.6084512368492456,0.7524529658257961,0.24948126006790478,0.13900745112914592
g1_more_data,17,0.6289131537727688,2.4214640480020773,0.761578482778176,0.23380952215065126,0.14098294002368397
g1_more_data,18,0.6593168326046156,2.565793523321981,0.7599306479096413,0.23990473102616228,0.13387095826961423
g1_more_data,19,0.7264370710953422,2.5438545994136645,0.7505930801448615,0.25119077277865826,0.14612382725918788
g1_more_data,20,0.580028170476789,2.496487478847089,0.7797421877798827,0.22111150743844715,0.13146476455680703
g1_more_data,21,0.6698498447304186,2.6937617601259896,0.7703675251940022,0.22467861271908748,0.13574760188551052
g1_more_data,22,0.558342665757822,2.580856669208278,0.7866952315620754,0.2127220950939733,0.11859842308837434
g1_more_data,23,0.6313406588590663,2.7706269518188806,0.7821245225875274,0.21889138214654572,0.1251285202110328
g1_more_data,24,0.5146914989404057,2.630512649598329,0.7975889515617619,0.19946663231467424,0.11196881773598168
g1_more_data,25,0.5007563145912212,2.6829611075961073,0.8050643902110017,0.19369461678940317,0.11502720421666036
g1_more_data,26,0.5519033213672431,2.872861661016941,0.8067374184079792,0.19278411034737591,0.11730743612861261
g1_more_data,27,0.4057204788145812,2.7430980088918107,0.8335070305544398,0.16671586218897416,0.09430837266795013
g1_more_data,28,0.5525750142076741,2.969855915269126,0.8127467760654248,0.18641633476173688,0.11431111446180021
g1_more_data,29,0.41184234133233194,2.861165200886519,0.8338514164738033,0.1657143493142465,0.09064512556094838
g1_more_data,30,0.4131949365786884,3.009743527225826,0.8345671704281932,0.16216992335798947,0.09364183788673709
g1_more_data,31,0.4022655956771063,3.063816487789154,0.8415373816438343,0.16093247529605162,0.08862683191166623
g1_more_data,32,0.7160102313627368,3.11479614675045,0.8008330107221137,0.19879981477076755,0.12886235694405396
g1_more_data,33,0.36079501376851747,2.9290468200393347,0.8503699963507445,0.14784983432163362,0.08166656230130921
g1_more_data,34,0.30706259818828624,3.0610209729360496,0.8700228365867034,0.13059519948032888,0.07326363527175525
g1_more_data,35,0.30276311982585036,3.090166344590809,0.8717385958070341,0.1269913108047584,0.07570346738414271
g1_more_data,36,0.2998396112867024,3.2979740759600764,0.8752063331396683,0.12520624998875934,0.0685077027073535
g1_more_data,37,0.5566253270144048,3.5605725246967506,0.8462364718965862,0.15912220565824892,0.10089455034113085
g1_more_data,38,0.4565115328068319,3.129740401454594,0.8324553606950719,0.16147431399187315,0.08322803364337786
g1_more_data,39,0.2579962329372116,3.1124055722485418,0.8877842542917832,0.11207818296616492,0.0669424912041944
g1_more_data,40,0.24658770259955656,3.27194026760433,0.894247214431348,0.10756836422597585,0.062457936846286706
g1_more_data,41,0.32470179057639575,3.3511286488045817,0.8727756596129873,0.12439407663338858,0.07593545995642552
g1_more_data,42,0.2690242684405783,3.45246756595114,0.888292983174324,0.110233519985543,0.06285562554283229
g1_more_data,43,0.314325347866701,3.5512544551621312,0.8791622765686201,0.12378938287577551,0.06671067129861077
g1_more_data,44,0.2200357671017232,3.553219937759897,0.9045407681361489,0.09378595962998984,0.05087791483484856
g1_more_data,45,0.6652192999001431,3.7937879739734144,0.8405889018398264,0.1598399726081761,0.09609500670400017
g1_more_data,46,0.24412825719817824,3.370004679845727,0.8956908305054125,0.10501513605856377,0.05591041372036156
g1_more_data,47,0.18629852261232294,3.4638928900594297,0.9162555155546769,0.0829242845673276,0.04872251808157434
g1_more_data,48,0.1685858320282853,3.6337955775468247,0.9234164629293524,0.07553548583477411,0.043300514716816986
g1_more_data,49,0.17627277346732823,3.7064168142235796,0.9216964044000792,0.07816247842477067,0.04290485343612407
g1_more_data,50,0.3314695294298556,3.904559771197534,0.9108757085126379,0.09692411647056756,0.06198845449177062
g1_more_data,51,0.5817766936252946,3.6510736871024836,0.8421394143091596,0.1517546589703947,0.08128992910307083
g1_more_data,52,0.16562460249532823,3.6187876644341843,0.9245902513680251,0.07436884885005977,0.04287594109368713
g1_more_data,53,0.14836131983801074,3.7719107995862546,0.9325170225423315,0.06772918120512496,0.03784619911533335
g1_more_data,54,0.5586438935412013,4.045701970224795,0.8680407460981413,0.13413130205077797,0.07819726148604984
g1_more_data,55,0.21900291773288147,3.588497016740882,0.9059833197490029,0.092370654820748,0.045969501117487314
g1_more_data,56,0.1506645452717076,3.7774626457172893,0.931488789294077,0.06786519147293724,0.03825674179698462
g1_more_data,57,0.12720743574849938,3.880654195080633,0.9415768611690273,0.058755622083402195,0.03378899124167536
g1_more_data,58,0.12923640223300975,4.000983753929967,0.9407231736442317,0.05837000043981749,0.033011366329763245
g1_more_data,59,0.1190588719656934,4.06134550726932,0.9448935486700224,0.05487125638224508,0.029537027813089284
g1_more_data,60,0.5795164908403936,4.272408412111437,0.8975197673653779,0.10412047108326553,0.07489116449272368
g1_more_data,61,0.30144240010691725,3.9122463542482127,0.8872306204360464,0.11274070134791343,0.04424202486457627
g1_more_data,62,0.13599579813687698,3.924560230711232,0.9379333069790965,0.06168504788175873,0.033369521043546825
g1_more_data,63,0.11539600238851878,4.049476120782935,0.9463914114495983,0.05271074848006601,0.02997841411675124
g1_more_data,64,0.11430400464197864,4.172943750153417,0.9475343940050706,0.052658999925884215,0.02809770474129397
g1_more_data,65,0.10653544792338558,4.216575389323027,0.9504806172588597,0.049308638331358845,0.02698042401639016
g1_more_data,66,0.12325204584909522,4.351641148328781,0.9452890650085781,0.05496568920131287,0.029003035816181775
g1_more_data,67,0.1142614532424056,4.416972966297813,0.9477019355348919,0.05093045275577385,0.02629938967647436
g1_more_data,68,0.38761439389022795,4.5656178619349745,0.9264741167426109,0.07022381525071662,0.05813470753888277
g1_more_data,69,0.8335756789083066,3.8447617483527763,0.8184464658084123,0.18754505374185418,0.08885904731805963
g1_more_data,70,0.14357137890613597,3.944683100866235,0.935696106242097,0.06439761750643021,0.033562297912557486
g1_more_data,71,0.10964367401016795,4.12794001724409,0.94921022977518,0.0503736207180697,0.027944315822147157
g1_more_data,72,0.09610416586308376,4.25906615153603,0.9549900882917902,0.04469094255372234,0.02471757170987194
g1_more_data,73,0.09046468296614678,4.3544739821682805,0.9577633459930834,0.04211259059324537,0.023433013596450506
g1_more_data,74,0.08617618141452903,4.462795293849448,0.9596167809289434,0.04026863245172021,0.02182068679805683
g1_more_data,75,0.08244187073053225,4.535507225471994,0.9612524613090183,0.03838376190675342,0.020057126489953826
g1_more_data,76,0.08942771719201752,4.667190391084422,0.9590282822432725,0.04094488283052393,0.021238115188442982
g1_more_data,77,0.6043020763393977,4.850861037615687,0.9175623837727471,0.08611987093679041,0.06412571684496404
g1_more_data,78,0.36668386909624806,4.153297547412955,0.8772241337143857,0.12105259378238217,0.04856597291560003
g1_more_data,79,0.10913474703936474,4.210431106712507,0.9497317529242971,0.049823316482260176,0.02637808611009108
g1_more_data,80,0.08449960362328135,4.420519020246423,0.960482582449913,0.03969790818898574,0.02188423934959523
g1_more_data,81,0.07641855764972127,4.525410405967547,0.9636177012453908,0.03551484808406752,0.019841796637553234
g1_more_data,82,0.07030996153859989,4.59894731770391,0.9668074768522511,0.033341780406139464,0.018612910861797307
g1_more_data,83,0.06911715026944876,4.703769297703452,0.967227582698283,0.03212931758278738,0.017295631139701152
g1_more_data,84,0.06971668856947319,4.743489814841229,0.9672521637833636,0.03274369705468416,0.01739369977630027
g1_more_data,85,0.0657125350654773,4.849151367726534,0.9690591977990192,0.03082788138366912,0.015602853867913718
g1_more_data,86,0.062111042885352734,4.914960762728816,0.9704182089670844,0.029163573089096208,0.014649911307851258
g1_more_data,87,0.07142713876522105,5.010981945887856,0.966936896028726,0.03294937023589307,0.01617587757367722
g1_more_data,88,0.8230586097697201,5.039199458934013,0.8862290055207585,0.11558818217852841,0.07353250871663318
g1_more_data,89,0.27695307006006653,4.359621649203093,0.9000280492979548,0.10096073909865125,0.03382610212555965
g1_more_data,90,0.09666959066753802,4.401612522809402,0.9551027028456979,0.044155156422082495,0.02269537031205128
g1_more_data,91,0.07166827960020822,4.572201314179794,0.9661038161619849,0.03376674504302766,0.019009545890857345
g1_more_data,92,0.06602660019922515,4.69453297490659,0.9689405327257903,0.030933227916450604,0.017299514036099223
g1_more_data,93,0.055052249449426716,4.790515588677448,0.973424327114354,0.02628323138165085,0.015253308877024961
g1_more_data,94,0.05505004075720259,4.872827586920365,0.9738164174815883,0.02619495705458457,0.014421834762248656
g1_more_data,95,0.051148195629534515,4.976450940837031,0.9753074328536573,0.02435816921617674,0.013692282332593331
g1_more_data,96,0.054167490574004856,5.044717679853025,0.9744901138803234,0.025653896205451176,0.0132149424424152
g1_more_data,97,0.04967343369903772,5.078392202439516,0.9760446431844131,0.023554079862230497,0.012930742429528871
g1_more_data,98,0.0518696505130957,5.187465986479884,0.9756755245768506,0.02462960751828454,0.012018562920907836
g1_more_data,99,0.05171905453924252,5.235961950343588,0.9751777486956638,0.02423317186311697,0.011697838649801586
g1_more_data,100,0.9354939802104364,5.2625932269603135,0.903411590890162,0.09617084833235608,0.07969594182228774
g1_more_data,101,0.7983860760603262,3.7941257046616594,0.7788421615310337,0.2253623394821973,0.09285302280382578
g1_more_data,102,0.14268358472896658,4.191745602566263,0.9369457415912462,0.06197735009229054,0.027657071047503014
g1_more_data,103,0.08746314724988263,4.4492089644722315,0.9594512795624526,0.04054349193187511,0.021466890511953312
g1_more_data,104,0.06858964685512625,4.593866843244304,0.967345689949782,0.03227581047331509,0.018607674298160102
g1_more_data,105,0.05869671609252691,4.76145269041476,0.9720427348561909,0.028001698305951835,0.015847829231263502
g1_more_data,106,0.05289624696192534,4.856261419213337,0.9745043334753617,0.02518822834827006,0.014788274116733151
g1_more_data,107,0.04782837669810523,4.9426154934841655,0.9768494963645935,0.022920661869094423,0.013615210095177526
g1_more_data,108,0.046205596674395645,5.017987945805425,0.9776744058598643,0.02224222742749945,0.012730150053318104
g1_more_data,109,0.044778716790935265,5.088598075120346,0.9783391505479813,0.021581388225414506,0.012031521384968706
g1_more_data,110,0.0456565180995866,5.174431971881701,0.9780068429915801,0.02174829075659585,0.011548089741668462
g1_more_data,111,0.0461115011256998,5.213668872480807,0.9777246065761732,0.021912973875220378,0.011804249370470643
g1_more_data,112,0.04160797921940684,5.26137194685314,0.9801272730464521,0.020183049866160298,0.010541521989659446
g1_more_data,113,0.04126365986936118,5.348419609277145,0.980113750566607,0.019663349755675248,0.01033078513675086
g1_more_data,114,1.3133317528130568,4.550213827825444,0.7936926576265882,0.2086103269715473,0.12372657854842704
g1_more_data,115,0.31483739663077437,4.174862835718238,0.8871360071327375,0.11541106892020805,0.03552069141448516
g1_more_data,116,0.09894923918435107,4.458866580672886,0.954830574600593,0.04471551910366701,0.021763473050668836
g1_more_data,117,0.06796475301456192,4.657696835372759,0.9677843108125355,0.03197209588656931,0.017664834118002782
g1_more_data,118,0.056049328540330345,4.798746295597242,0.973128603204437,0.026646924063401377,0.015423421464536501
g1_more_data,119,0.0504335307151727,4.895409169404403,0.9756146598121395,0.024065798948235486,0.0140859897542016
g1_more_data,120,0.04434316524344942,5.006528828455054,0.9786132457463638,0.02134877674119628,0.012516067525290924
g1_more_data,121,0.0426931526997815,5.089316585789556,0.9792748747960381,0.020438570139484236,0.011875305339977469
