epoch,loss_d,loss_g,D_x,D_G_z_fake,D_G_z_gen
1,1.7834892327135259,4.860059109601107,0.5573445382443342,0.4900219995867122,0.04499716471499679
2,1.2822464623234489,6.1885200197046455,0.6773310655897314,0.3446431187066165,0.00913027171257206
3,1.4930835339156063,4.138685367324135,0.6375128802928057,0.37341638281941414,0.05464289290830493
4,1.1700008457357234,3.5166702270507812,0.6580120568925684,0.3334512771530585,0.07528717832809145
5,1.1198369698090986,2.762157982045954,0.6537859453396364,0.3350424102761529,0.13292110203342003
6,1.0225509080019863,2.170321134003726,0.6554284475066445,0.33338421312245453,0.16340012035586618
7,1.0296596803448417,2.7624356096441094,0.6593573445623572,0.35003525560552423,0.09559788419441743
8,1.267284940589558,2.9914340756156226,0.6138227134943008,0.38098281960595737,0.0951693518595262
9,1.1840474768118425,2.865417328747836,0.644064567305825,0.3657941642132672,0.10426891866055402
10,1.4162129813974553,2.44659103046764,0.5726058022542433,0.4277141893451864,0.1418260010805997
11,1.2207753170620312,2.2384810826995154,0.6054114794189279,0.3961466889489781,0.15096341615373438
12,1.0214640633626417,2.341303039680828,0.649033093994314,0.34812710163268173,0.13657024841416965
13,1.1214957481080836,2.6330885778773916,0.6174138350920244,0.36219490793618286,0.10770203240893104
14,0.8468033156611703,2.535278732126409,0.6978788782249797,0.30644007298079406,0.11444467610933563
15,0.7908213842998851,2.9384791309183296,0.7133136310360648,0.2823705564845692,0.0826991085301746
16,0.7834986583753065,2.3638176809657705,0.7040456208315763,0.28196545283902774,0.12561490149660545
17,0.7606458474289287,2.2658451687205923,0.7145814191211354,0.28704012727195566,0.13591969487341968
18,0.7186315791173414,2.332899061116305,0.7264967696233229,0.2747453884644942,0.13101132755929773
19,0.8093294447118585,2.37070095539093,0.6996613524176858,0.29636732014742767,0.12292539429935542
20,0.6605246798558668,2.3691356615586714,0.7440597929737784,0.25945863263173535,0.12342286922714928
21,0.7424954501065341,2.187501625581221,0.7128523127599196,0.2751530903306874,0.14694147861816667
22,0.6901674270629883,2.274487154050307,0.7425945184447549,0.273087967525829,0.13427815213799477
23,0.7770121774890206,2.3283039114691992,0.7055484002286737,0.28300105983560736,0.13707869957116517
24,0.784995745528828,2.595552075992931,0.7136559364470568,0.28282003375616943,0.11297844722867012
25,0.8527926125309684,2.7511870210820977,0.7026408043774691,0.30796022509986704,0.1041546833108772
26,0.7017360736023296,2.6399272030050103,0.735388921065764,0.264973541891033,0.10383076390082185
27,0.6846973516724326,2.4049119678410618,0.7395057380199432,0.2620010179552165,0.12441568212075667
28,0.6327389099381187,2.289519201625477,0.7491174855015494,0.2440527118742466,0.1363888162780892
29,0.5969919128851457,2.258997537873008,0.7664659077470953,0.23803074861114676,0.1359822347082875
