run_name,epoch,loss_d,loss_g,D_x,D_G_z_fake,D_G_z_gen,instance_noise_std
g7_sample_more_epochs,1,1.3889643282725894,2.699086460060087,0.5654763849130993,0.3615858136066075,0.15432566614090948,0.05
g7_sample_more_epochs,2,1.3587677406853642,1.9451893876338828,0.5427135811026754,0.38285034143462265,0.20590463441250653,0.049375
g7_sample_more_epochs,3,1.2285435158630897,1.7243799079081108,0.5577539182428656,0.3667006975617902,0.2304233791756219,0.04875
g7_sample_more_epochs,4,1.1545751230983898,1.8110102502436474,0.5793205332653276,0.3456316092533284,0.2177004873238761,0.048125
g7_sample_more_epochs,5,1.1964449754049038,1.6921353473745544,0.5653381961686857,0.3606624510781518,0.23637119442995252,0.0475
g7_sample_more_epochs,6,1.1669292591255287,1.544878363609314,0.5667555030306866,0.3571504096918065,0.26026803473460264,0.046875
g7_sample_more_epochs,7,1.1377395913004875,1.5911684478151387,0.5757530281512901,0.3477670830385438,0.2528496905519017,0.046250000000000006
g7_sample_more_epochs,8,1.1400182319098506,1.5373128333996082,0.5731583768180732,0.3508582093335431,0.2613377299416682,0.045625
g7_sample_more_epochs,9,1.1195093891743957,1.5603300908516193,0.5787734394443447,0.34587006360806266,0.2554568141249233,0.045000000000000005
g7_sample_more_epochs,10,1.1161187052212913,1.5181996326508194,0.5772798018979615,0.34515857211603174,0.2667450028600107,0.044375
g7_sample_more_epochs,11,1.0928252722168792,1.523778569595567,0.5842312781204437,0.34041499006080217,0.26333544082168875,0.043750000000000004
g7_sample_more_epochs,12,1.0782123375041732,1.519345390899428,0.5881067532403715,0.3345977711844547,0.26374932150517044,0.043125000000000004
g7_sample_more_epochs,13,1.045806437216956,1.5294116735458374,0.5966489467898319,0.32718657695784653,0.26042152359953213,0.0425
g7_sample_more_epochs,14,1.048191711306572,1.5366500469631161,0.5982488792004257,0.32596144613263933,0.26298624810216753,0.041875
g7_sample_more_epochs,15,1.0454823035618355,1.598150680034325,0.599518720959795,0.32393172171352236,0.2508976856439278,0.04125
g7_sample_more_epochs,16,1.0208452207774952,1.6171417056486523,0.6077299753910509,0.3153541847935011,0.24736002542014265,0.040625
g7_sample_more_epochs,17,0.9814943812530617,1.6341054339347214,0.6191044934093952,0.3039361946284771,0.24223476722194204,0.04000000000000001
g7_sample_more_epochs,18,0.9785225835853609,1.7185054272413254,0.6246788215277523,0.30000760332392207,0.23040882681078953,0.039375
g7_sample_more_epochs,19,0.9861671302852959,1.6807306168665146,0.6217012916659487,0.3003600899065877,0.24116824578558063,0.03875000000000001
g7_sample_more_epochs,20,0.9725059563743657,1.6608646655904835,0.6250765503480517,0.3002367639464551,0.23761958362341956,0.038125
g7_sample_more_epochs,21,0.9821432785227381,1.6643865177857464,0.6241069477179955,0.30027170209535237,0.2436254654432936,0.037500000000000006
g7_sample_more_epochs,22,0.9944068689284653,1.6381601161997894,0.6201052817291227,0.30390096825130025,0.25058636897853737,0.036875000000000005
g7_sample_more_epochs,23,0.9906578338865576,1.6261736773725213,0.6198598637149252,0.30443339573283645,0.24930364376833214,0.03625
g7_sample_more_epochs,24,0.9686445118538265,1.628139345296498,0.6268494097066337,0.2979921377424536,0.24921414259307342,0.035625000000000004
g7_sample_more_epochs,25,0.969558237955488,1.6414736817623008,0.6288889172519075,0.2941160114995878,0.25096589381453294,0.034999999999999996
